PEAK_chr	PEAK_start	PEAK_end	GENE_chr	GENE_start	GENE_end	ID
chr5	26317234	26317529	chr5	26315390	26318812	AT5G65780
chr5	26317234	26317529	chr5	26316418	26318585	AT5G65780
chr5	26317234	26317529	chr5	26317149	26317325	AT5G65780
chr5	26317234	26317529	chr5	26317149	26317325	AT5G65780
chr5	26317234	26317529	chr5	26317412	26317543	AT5G65780
chr5	26317234	26317529	chr5	26317412	26317543	AT5G65780
chr5	26317234	26317529	chr5	26311311	26318812	AT5G65780
chr3	19487839	19488058	chr3	19487129	19488556	AT3G52535
chr3	19487839	19488058	chr3	19487129	19488556	AT3G52535
chr5	7026432	7026999	chr5	7025686	7026532	AT5G20740
chr5	7026432	7026999	chr5	7025686	7026532	AT5G20740
chr5	7026432	7026999	chr5	7025867	7026484	AT5G20740
chr5	7026432	7026999	chr5	7026485	7026532	AT5G20740
chr5	7026432	7026999	chr5	7025867	7026484	AT5G20740
chr5	7026432	7026999	chr5	7025686	7026532	AT5G20740
chr5	26915100	26915390	chr5	26912707	26916294	AT5G67440
chr5	26915100	26915390	chr5	26912707	26916294	AT5G67440
chr5	26915100	26915390	chr5	26912707	26916294	AT5G67440
chr1	8311322	8311546	chr1	8312076	8314744	AT1G23400
chr1	8311322	8311546	chr1	8312076	8314744	AT1G23400
chr1	8311322	8311546	chr1	8312076	8312198	AT1G23400
chr1	8311322	8311546	chr1	8312076	8312593	AT1G23400
chr2	10733854	10734106	chr2	10733946	10735699	AT2G25190
chr2	10733854	10734106	chr2	10733946	10735699	AT2G25190
chr2	10733854	10734106	chr2	10733946	10734325	AT2G25190
chr2	10733854	10734106	chr2	10733946	10734186	AT2G25190
chr5	22814117	22814338	chr5	22813768	22816162	AT5G56330
chr5	22814117	22814338	chr5	22813768	22816162	AT5G56330
chr5	22814117	22814338	chr5	22813768	22816162	AT5G56330
chr5	22814117	22814338	chr5	22813768	22814170	AT5G56330
chr5	22814117	22814338	chr5	22813768	22814170	AT5G56330
chr3	7912481	7912754	chr3	7912905	7913280	AT3G22380
chr3	7912481	7912754	chr3	7912905	7913180	AT3G22380
chr3	7912481	7912754	chr3	7912905	7913280	AT3G22380
chr3	7912481	7912754	chr3	7912905	7913180	AT3G22380
chr3	7912481	7912754	chr3	7912905	7919510	AT3G22380
chr3	7912481	7912754	chr3	7912905	7919484	AT3G22380
chr3	7912481	7912754	chr3	7912905	7919510	AT3G22380
chr2	15417105	15417278	chr2	15417490	15419154	AT2G36780
chr2	15417105	15417278	chr2	15417490	15419154	AT2G36780
chr2	15417105	15417278	chr2	15417490	15417617	AT2G36780
chr2	15417105	15417278	chr2	15417490	15419154	AT2G36780
chr2	15091320	15091929	chr2	15091700	15091786	AT2G35940
chr2	15091320	15091929	chr2	15090857	15091699	AT2G35940
chr2	15091320	15091929	chr2	15090857	15091786	AT2G35940
chr2	15091320	15091929	chr2	15091700	15091786	AT2G35940
chr2	15091320	15091929	chr2	15090857	15091699	AT2G35940
chr2	15091320	15091929	chr2	15090857	15091786	AT2G35940
chr2	15091320	15091929	chr2	15091700	15092115	AT2G35940
chr2	15091320	15091929	chr2	15090857	15091699	AT2G35940
chr2	15091320	15091929	chr2	15090857	15092115	AT2G35940
chr2	15091320	15091929	chr2	15090867	15091764	AT2G35945
chr2	15091320	15091929	chr2	15090867	15091764	AT2G35945
chr2	15091320	15091929	chr2	15090867	15091764	AT2G35945
chr2	15091320	15091929	chr2	15088832	15092415	AT2G35940
chr2	15091320	15091929	chr2	15088833	15092415	AT2G35940
chr2	15091320	15091929	chr2	15089171	15091699	AT2G35940
chr2	15091320	15091929	chr2	15088833	15092178	AT2G35940
chr2	15091320	15091929	chr2	15089171	15091699	AT2G35940
chr2	15091320	15091929	chr2	15088832	15092353	AT2G35940
chr2	15091320	15091929	chr2	15089171	15091699	AT2G35940
chr5	18836473	18836801	chr5	18835618	18839546	AT5G46450
chr5	18836473	18836801	chr5	18835618	18839546	AT5G46450
chr5	18836473	18836801	chr5	18835618	18839546	AT5G46450
chr5	18836473	18836801	chr5	18836182	18837289	AT5G46450
chr5	18836473	18836801	chr5	18836182	18837289	AT5G46450
chr2	19018067	19018423	chr2	19015813	19018491	AT2G46320
chr2	19018067	19018423	chr2	19015813	19018230	AT2G46320
chr2	19018067	19018423	chr2	19017891	19018230	AT2G46320
chr2	19018067	19018423	chr2	19018021	19018230	AT2G46320
chr2	19018067	19018423	chr2	19015813	19018230	AT2G46320
chr2	19018067	19018423	chr2	19017891	19018230	AT2G46320
chr2	19018067	19018423	chr2	19018021	19018230	AT2G46320
chr2	19018067	19018423	chr2	19015864	19018491	AT2G46320
chr2	19018067	19018423	chr2	19017891	19018491	AT2G46320
chr2	19018067	19018423	chr2	19018021	19018491	AT2G46320
chr5	6170211	6170459	chr5	6171661	6174833	AT5G18570
chr5	6170211	6170459	chr5	6171661	6174833	AT5G18570
chr5	6170211	6170459	chr5	6171661	6171838	AT5G18570
chr5	6170211	6170459	chr5	6171661	6171937	AT5G18570
chr4	14548707	14548917	chr4	14547001	14547402	AT4G29710
chr4	14548707	14548917	chr4	14547001	14547402	AT4G29710
chr4	14548707	14548917	chr4	14547001	14547402	AT4G29710
chr4	14548707	14548917	chr4	14547001	14547402	AT4G29710
chr4	14548707	14548917	chr4	14547001	14547402	AT4G29710
chr1	1546530	1546979	chr1	1545106	1547849	AT1G05300
chr1	1546530	1546979	chr1	1545106	1547849	AT1G05300
chr1	1546530	1546979	chr1	1545258	1547709	AT1G05300
chr1	1546530	1546979	chr1	1545216	1547798	AT1G05300
chr1	1546530	1546979	chr1	1546161	1547709	AT1G05300
chr1	25752236	25752401	chr1	25752735	25755113	AT1G68580
chr1	25752236	25752401	chr1	25752735	25753118	AT1G68580
chr1	25752236	25752401	chr1	25752735	25753118	AT1G68580
chr1	25752236	25752401	chr1	25752735	25753118	AT1G68580
chr1	25752236	25752401	chr1	25752735	25752868	AT1G68580
chr1	25752236	25752401	chr1	25752735	25756076	AT1G68580
chr1	25752236	25752401	chr1	25752735	25756076	AT1G68580
chr2	18897083	18897376	chr2	18894074	18898528	AT2G45910
chr2	18897083	18897376	chr2	18894074	18898528	AT2G45910
chr2	18897083	18897376	chr2	18894520	18898212	AT2G45910
chr2	18897083	18897376	chr2	18897113	18897859	AT2G45910
chr2	18897083	18897376	chr2	18897113	18897859	AT2G45910
chr3	21534953	21535217	chr3	21534797	21541877	AT3G58160
chr3	21534953	21535217	chr3	21534797	21541877	AT3G58160
chr3	21534953	21535217	chr3	21534797	21541877	AT3G58160
chr3	21534953	21535217	chr3	21535043	21535186	AT3G58160
chr3	21534953	21535217	chr3	21535043	21535186	AT3G58160
chr4	8810323	8810571	chr4	8807527	8810512	AT4G15396
chr4	8810323	8810571	chr4	8807527	8810512	AT4G15396
chr4	8810323	8810571	chr4	8807574	8810419	AT4G15396
chr4	8810323	8810571	chr4	8810320	8810512	AT4G15396
chr4	8810323	8810571	chr4	8810320	8810419	AT4G15396
chr4	8810323	8810571	chr4	8810420	8810512	AT4G15396
chr1	8039115	8040016	chr1	8044232	8045665	AT1G22720
chr1	8039115	8040016	chr1	8044232	8045665	AT1G22720
chr1	8039115	8040016	chr1	8044232	8045665	AT1G22720
chr1	8039115	8040016	chr1	8044232	8044694	AT1G22720
chr1	8039115	8040016	chr1	8044232	8044694	AT1G22720
chr5	16254326	16254531	chr5	16253469	16256829	AT5G40600
chr5	16254326	16254531	chr5	16253469	16256829	AT5G40600
chr5	16254326	16254531	chr5	16253469	16254906	AT5G40600
chr5	16254326	16254531	chr5	16253469	16254978	AT5G40600
chr5	25747708	25747929	chr5	25743344	25747652	AT5G64390
chr5	25747708	25747929	chr5	25743346	25747652	AT5G64390
chr5	25747708	25747929	chr5	25747216	25747652	AT5G64390
chr5	25747708	25747929	chr5	25747381	25747652	AT5G64390
chr4	13023570	13023737	chr4	13024571	13024677	AT4G25500
chr4	13023570	13023737	chr4	13024571	13024677	AT4G25500
chr4	13023570	13023737	chr4	13024571	13024677	AT4G25500
chr4	13023570	13023737	chr4	13024571	13024677	AT4G25500
chr4	13023570	13023737	chr4	13024571	13027484	AT4G25500
chr4	13023570	13023737	chr4	13024571	13027440	AT4G25500
chr4	13023570	13023737	chr4	13024571	13027440	AT4G25500
chr4	13248814	13249000	chr4	13243076	13247926	AT4G26140
chr4	13248814	13249000	chr4	13243076	13247926	AT4G26140
chr4	13248814	13249000	chr4	13247824	13247926	AT4G26140
chr4	13248814	13249000	chr4	13247650	13247926	AT4G26140
chr4	13248814	13249000	chr4	13243076	13247926	AT4G26140
chr4	13248814	13249000	chr4	13247824	13247926	AT4G26140
chr4	13248814	13249000	chr4	13247650	13247926	AT4G26140
chr3	18669763	18670033	chr3	18672102	18674022	AT3G50350
chr3	18669763	18670033	chr3	18672102	18674022	AT3G50350
chr3	18669763	18670033	chr3	18672102	18672274	AT3G50350
chr3	18669763	18670033	chr3	18672102	18672163	AT3G50350
chr2	15698823	15699362	chr2	15697834	15699275	AT2G37410
chr2	15698823	15699362	chr2	15697842	15699275	AT2G37410
chr2	15698823	15699362	chr2	15698119	15698850	AT2G37410
chr2	15698823	15699362	chr2	15699156	15699275	AT2G37410
chr2	15698823	15699362	chr2	15699156	15699275	AT2G37410
chr2	15698823	15699362	chr2	15698851	15698883	AT2G37410
chr2	15698823	15699362	chr2	15698119	15698850	AT2G37410
chr2	15698823	15699362	chr2	15697842	15698883	AT2G37410
chr2	15698823	15699362	chr2	15697834	15699230	AT2G37410
chr2	15698823	15699362	chr2	15698119	15698850	AT2G37410
chr2	15698823	15699362	chr2	15699156	15699230	AT2G37410
chr2	15698823	15699362	chr2	15699156	15699230	AT2G37410
chr2	15698823	15699362	chr2	15698851	15698883	AT2G37410
chr2	15698823	15699362	chr2	15698119	15698850	AT2G37410
chr2	15698823	15699362	chr2	15697961	15698883	AT2G37410
chr1	6703674	6703818	chr1	6702354	6703368	AT1G19390
chr1	6703674	6703818	chr1	6702354	6703368	AT1G19390
chr1	6703674	6703818	chr1	6700772	6703368	AT1G19390
chr1	6703674	6703818	chr1	6700772	6703368	AT1G19390
chr1	6703674	6703818	chr1	6700772	6703368	AT1G19390
chr4	17039518	17039873	chr4	17039472	17040976	AT4G36010
chr4	17039518	17039873	chr4	17039472	17039613	AT4G36010
chr4	17039518	17039873	chr4	17039472	17040976	AT4G36010
chr4	17039518	17039873	chr4	17039472	17039613	AT4G36010
chr4	17039518	17039873	chr4	17039063	17041141	AT4G36010
chr4	17039518	17039873	chr4	17039192	17041141	AT4G36010
chr4	17039518	17039873	chr4	17039192	17039613	AT4G36010
chr4	17039518	17039873	chr4	17039063	17041131	AT4G36010
chr4	17039518	17039873	chr4	17039252	17039613	AT4G36010
chr4	18208569	18208902	chr4	18209399	18215056	AT4G39080
chr4	18208569	18208902	chr4	18209399	18215056	AT4G39080
chr4	18208569	18208902	chr4	18209399	18209665	AT4G39080
chr4	18208569	18208902	chr4	18209399	18209512	AT4G39080
chr4	18056289	18056546	chr4	18057130	18059540	AT4G38630
chr4	18056289	18056546	chr4	18057130	18059540	AT4G38630
chr4	18056289	18056546	chr4	18057130	18057356	AT4G38630
chr4	18056289	18056546	chr4	18057130	18057410	AT4G38630
chr5	12766099	12766268	chr5	12758856	12766533	AT5G33533
chr5	12766099	12766268	chr5	12758856	12766533	AT5G33533
chr5	12766099	12766268	chr5	12758856	12766533	AT5G33533
chr4	11415647	11415794	chr4	11416814	11417404	AT4G21437
chr4	11415647	11415794	chr4	11416814	11417404	AT4G21437
chr4	11415647	11415794	chr4	11416814	11417032	AT4G21437
chr5	26986847	26987347	chr5	26969546	26970641	AT5G67640
chr5	26986847	26987347	chr5	26969546	26970641	AT5G67640
chr5	26986847	26987347	chr5	26970549	26970641	AT5G67640
chr5	26986847	26987347	chr5	26970444	26970641	AT5G67640
chr5	22372200	22372414	chr5	22372020	22373209	AT5G55125
chr5	22372200	22372414	chr5	22372020	22373209	AT5G55125
chr5	22372200	22372414	chr5	22372063	22373207	AT5G55125
chr3	1486701	1486920	chr3	1488595	1488837	AT3G05220
chr3	1486701	1486920	chr3	1488595	1488807	AT3G05220
chr3	1486701	1486920	chr3	1488595	1491320	AT3G05220
chr3	1486701	1486920	chr3	1488595	1491320	AT3G05220
chr1	30307191	30307668	chr1	30305362	30307417	AT1G80620
chr1	30307191	30307668	chr1	30305362	30307417	AT1G80620
chr1	30307191	30307668	chr1	30307039	30307417	AT1G80620
chr1	30307191	30307668	chr1	30307183	30307417	AT1G80620
chr4	8453076	8453578	chr4	8450289	8454028	AT4G14740
chr4	8453076	8453578	chr4	8450289	8454028	AT4G14740
chr4	8453076	8453578	chr4	8450567	8453946	AT4G14740
chr4	8453076	8453578	chr4	8453157	8453267	AT4G14740
chr4	8453076	8453578	chr4	8453157	8453267	AT4G14740
chr4	8453076	8453578	chr4	8450333	8454028	AT4G14740
chr4	8453076	8453578	chr4	8450567	8453946	AT4G14740
chr4	8453076	8453578	chr4	8453157	8453267	AT4G14740
chr4	8453076	8453578	chr4	8453157	8453267	AT4G14740
chr4	8453076	8453578	chr4	8450292	8453085	AT4G14740
chr4	8453076	8453578	chr4	8452680	8453085	AT4G14740
chr4	8453076	8453578	chr4	8452229	8453085	AT4G14740
chr5	23893522	23893869	chr5	23890606	23893665	AT5G59210
chr5	23893522	23893869	chr5	23890606	23893665	AT5G59210
chr5	23893522	23893869	chr5	23890802	23893619	AT5G59210
chr5	23893522	23893869	chr5	23893620	23893665	AT5G59210
chr5	23893522	23893869	chr5	23893584	23893619	AT5G59210
chr5	23893522	23893869	chr5	23893584	23893665	AT5G59210
chr5	23893522	23893869	chr5	23890636	23893665	AT5G59210
chr5	23893522	23893869	chr5	23890802	23893619	AT5G59210
chr5	23893522	23893869	chr5	23893620	23893665	AT5G59210
chr5	23893522	23893869	chr5	23893584	23893619	AT5G59210
chr5	23893522	23893869	chr5	23893584	23893665	AT5G59210
chr2	299285	299463	chr2	296510	298101	AT2G01670
chr2	299285	299463	chr2	296510	298101	AT2G01670
chr2	299285	299463	chr2	297819	298101	AT2G01670
chr2	299285	299463	chr2	297733	298101	AT2G01670
chr1	17171445	17171661	chr1	17171382	17171472	AT1G45230
chr1	17171445	17171661	chr1	17171014	17171472	AT1G45230
chr1	17171445	17171661	chr1	17171382	17171461	AT1G45230
chr1	17171445	17171661	chr1	17171014	17171461	AT1G45230
chr1	17171445	17171661	chr1	17169537	17171472	AT1G45230
chr1	17171445	17171661	chr1	17169537	17171472	AT1G45230
chr1	17171445	17171661	chr1	17169539	17171461	AT1G45230
chr3	8309001	8309232	chr3	8309209	8310826	AT3G23250
chr3	8309001	8309232	chr3	8309209	8310826	AT3G23250
chr3	8309001	8309232	chr3	8309209	8309624	AT3G23250
chr3	8309001	8309232	chr3	8309209	8309491	AT3G23250
chr3	8309001	8309232	chr3	8309210	8310826	AT3G23250
chr3	8309001	8309232	chr3	8309210	8309833	AT3G23250
chr3	8309001	8309232	chr3	8309210	8309741	AT3G23250
chr4	17048614	17049245	chr4	17049171	17050274	AT4G36040
chr4	17048614	17049245	chr4	17049171	17050274	AT4G36040
chr4	17048614	17049245	chr4	17049171	17049707	AT4G36040
chr4	17048614	17049245	chr4	17049171	17050274	AT4G36040
chr5	19803686	19803946	chr5	19803557	19805077	AT5G48840
chr5	19803686	19803946	chr5	19803557	19805077	AT5G48840
chr5	19803686	19803946	chr5	19803823	19805041	AT5G48840
chr5	19803686	19803946	chr5	19803823	19803945	AT5G48840
chr5	19803686	19803946	chr5	19803557	19803822	AT5G48840
chr5	19803686	19803946	chr5	19803557	19803945	AT5G48840
chr3	10133991	10134214	chr3	10133196	10136630	AT3G27390
chr3	10133991	10134214	chr3	10133196	10136630	AT3G27390
chr3	10133991	10134214	chr3	10133372	10136111	AT3G27390
chr3	10133991	10134214	chr3	10134072	10134267	AT3G27390
chr3	10133991	10134214	chr3	10134072	10134267	AT3G27390
chr5	24555077	24555398	chr5	24553841	24556749	AT5G61010
chr5	24555077	24555398	chr5	24553898	24556749	AT5G61010
chr5	24555077	24555398	chr5	24554612	24556531	AT5G61010
chr5	24555077	24555398	chr5	24553898	24556749	AT5G61010
chr5	24555077	24555398	chr5	24554612	24556531	AT5G61010
chr5	24555077	24555398	chr5	24553841	24556749	AT5G61010
chr5	24555077	24555398	chr5	24554612	24556531	AT5G61010
chr5	24555077	24555398	chr5	24554156	24556749	AT5G61010
chr5	24555077	24555398	chr5	24554612	24556531	AT5G61010
chr5	15441245	15441461	chr5	15439249	15443164	AT5G38560
chr5	15441245	15441461	chr5	15439249	15443164	AT5G38560
chr5	15441245	15441461	chr5	15439844	15443007	AT5G38560
chr5	15441245	15441461	chr5	15441382	15441795	AT5G38560
chr5	15441245	15441461	chr5	15441382	15441795	AT5G38560
chr3	17645318	17645598	chr3	17644428	17646160	AT3G47820
chr3	17645318	17645598	chr3	17644428	17646160	AT3G47820
chr3	17645318	17645598	chr3	17644434	17645963	AT3G47820
chr3	17645318	17645598	chr3	17644428	17646160	AT3G47820
chr3	17645318	17645598	chr3	17644434	17645963	AT3G47820
chr4	18433656	18433909	chr4	18432899	18433695	AT4G39730
chr4	18433656	18433909	chr4	18432899	18433695	AT4G39730
chr4	18433656	18433909	chr4	18433105	18433695	AT4G39730
chr4	18433656	18433909	chr4	18433582	18433695	AT4G39730
chr4	15292403	15292755	chr4	15289947	15291539	AT4G31550
chr4	15292403	15292755	chr4	15289947	15291539	AT4G31550
chr4	15292403	15292755	chr4	15291459	15291539	AT4G31550
chr4	15292403	15292755	chr4	15290791	15291539	AT4G31550
chr4	15292403	15292755	chr4	15289974	15291539	AT4G31550
chr4	15292403	15292755	chr4	15291459	15291539	AT4G31550
chr4	15292403	15292755	chr4	15290791	15291539	AT4G31550
chr1	487535	488324	chr1	486801	489577	AT1G02400
chr1	487535	488324	chr1	486801	489577	AT1G02400
chr1	487535	488324	chr1	486964	489391	AT1G02400
chr5	24508890	24509231	chr5	24511196	24514129	AT5G60920
chr5	24508890	24509231	chr5	24511196	24514129	AT5G60920
chr5	24508890	24509231	chr5	24511196	24511465	AT5G60920
chr5	24508890	24509231	chr5	24511196	24511752	AT5G60920
chr3	1484824	1484967	chr3	1479538	1482042	AT3G05210
chr3	1484824	1484967	chr3	1479538	1482042	AT3G05210
chr3	1484824	1484967	chr3	1481509	1482042	AT3G05210
chr3	1484824	1484967	chr3	1481824	1482042	AT3G05210
chr4	13966614	13966835	chr4	13965108	13966860	AT4G28100
chr4	13966614	13966835	chr4	13965108	13966860	AT4G28100
chr4	13966614	13966835	chr4	13965300	13966697	AT4G28100
chr4	13966614	13966835	chr4	13966698	13966860	AT4G28100
chr4	13966614	13966835	chr4	13966104	13966697	AT4G28100
chr4	13966614	13966835	chr4	13966104	13966860	AT4G28100
chr4	12399524	12399731	chr4	12397038	12400091	AT4G23820
chr4	12399524	12399731	chr4	12397038	12400091	AT4G23820
chr4	12399524	12399731	chr4	12397217	12400050	AT4G23820
chr4	12399524	12399731	chr4	12399721	12400050	AT4G23820
chr4	12399524	12399731	chr4	12399721	12400091	AT4G23820
chr3	1831857	1832193	chr3	1831057	1831923	AT3G06070
chr3	1831857	1832193	chr3	1831057	1831923	AT3G06070
chr3	1831857	1832193	chr3	1831847	1831923	AT3G06070
chr3	1831857	1832193	chr3	1831721	1831923	AT3G06070
chr1	19656631	19656961	chr1	19655839	19657734	AT1G52770
chr1	19656631	19656961	chr1	19655839	19657734	AT1G52770
chr1	19656631	19656961	chr1	19656009	19657546	AT1G52770
chr1	19656631	19656961	chr1	19655839	19656764	AT1G52770
chr1	19656631	19656961	chr1	19656009	19656764	AT1G52770
chr1	19656631	19656961	chr1	19656938	19657734	AT1G52770
chr1	19656631	19656961	chr1	19656938	19657546	AT1G52770
chr1	28188698	28188986	chr1	28187447	28189725	AT1G75090
chr1	28188698	28188986	chr1	28187447	28189725	AT1G75090
chr1	28188698	28188986	chr1	28187647	28189612	AT1G75090
chr1	2356126	2356310	chr1	2354354	2356227	AT1G07640
chr1	2356126	2356310	chr1	2354354	2356227	AT1G07640
chr1	2356126	2356310	chr1	2356013	2356227	AT1G07640
chr1	2356126	2356310	chr1	2355986	2356227	AT1G07640
chr3	8862611	8862860	chr3	8862840	8863110	AT3G24420
chr3	8862611	8862860	chr3	8862840	8863543	AT3G24420
chr3	8862611	8862860	chr3	8862840	8864914	AT3G24420
chr3	8862611	8862860	chr3	8862840	8864914	AT3G24420
chr2	10760835	10761234	chr2	10759724	10762568	AT2G25270
chr2	10760835	10761234	chr2	10759724	10762568	AT2G25270
chr2	10760835	10761234	chr2	10759779	10762358	AT2G25270
chr2	10760835	10761234	chr2	10760774	10761058	AT2G25270
chr2	10760835	10761234	chr2	10760774	10761058	AT2G25270
chr2	10760835	10761234	chr2	10761146	10761204	AT2G25270
chr2	10760835	10761234	chr2	10761146	10761204	AT2G25270
chr3	15194957	15195259	chr3	15190934	15196168	AT3G43210
chr3	15194957	15195259	chr3	15190934	15196168	AT3G43210
chr3	15194957	15195259	chr3	15191429	15196021	AT3G43210
chr3	15194957	15195259	chr3	15194329	15195213	AT3G43210
chr3	15194957	15195259	chr3	15194329	15195213	AT3G43210
chr2	17203611	17203863	chr2	17200659	17202618	AT2G41250
chr2	17203611	17203863	chr2	17200659	17202618	AT2G41250
chr2	17203611	17203863	chr2	17202552	17202618	AT2G41250
chr2	17203611	17203863	chr2	17202261	17202618	AT2G41250
chr4	11296551	11296722	chr4	11294180	11295430	AT4G21192
chr4	11296551	11296722	chr4	11294261	11295430	AT4G21192
chr4	11296551	11296722	chr4	11295100	11295430	AT4G21192
chr4	11296551	11296722	chr4	11295193	11295430	AT4G21192
chr1	20435184	20435471	chr1	20434639	20436008	AT1G54770
chr1	20435184	20435471	chr1	20434639	20436008	AT1G54770
chr1	20435184	20435471	chr1	20434803	20435815	AT1G54770
chr1	20435184	20435471	chr1	20435233	20435310	AT1G54770
chr1	20435184	20435471	chr1	20435233	20435310	AT1G54770
chr1	20435184	20435471	chr1	20435397	20435509	AT1G54770
chr1	20435184	20435471	chr1	20435397	20435509	AT1G54770
chr1	9822876	9823238	chr1	9825286	9828067	AT1G28130
chr1	9822876	9823238	chr1	9825286	9828067	AT1G28130
chr1	9822876	9823238	chr1	9825286	9825726	AT1G28130
chr1	9822876	9823238	chr1	9825286	9825430	AT1G28130
chr1	25206697	25206920	chr1	25205279	25209033	AT1G67320
chr1	25206697	25206920	chr1	25205392	25208972	AT1G67320
chr1	25206697	25206920	chr1	25205520	25208966	AT1G67320
chr1	25206697	25206920	chr1	25206899	25206958	AT1G67320
chr1	25206697	25206920	chr1	25206899	25206958	AT1G67320
chr1	25206697	25206920	chr1	25205279	25209033	AT1G67320
chr1	25206697	25206920	chr1	25205520	25208966	AT1G67320
chr1	25206697	25206920	chr1	25206899	25206958	AT1G67320
chr1	25206697	25206920	chr1	25206899	25206958	AT1G67320
